1.13	22.2191	10.4859	19.3598	3.51404	
1.14	22.4135	10.5211	19.3558	3.41304	
1.15	22.6078	10.5553	19.3518	3.31202	
1.16	22.8021	10.5885	19.3478	3.21101	
1.17	22.9963	10.6207	19.3437	3.10998	
1.18	23.1905	10.6518	19.3397	3.00895	
1.19	23.3846	10.682	19.3357	2.90791	
1.2	23.5787	10.7111	19.3316	2.80686	
1.21	23.7727	10.7392	19.3276	2.7058	
1.22	23.9667	10.7663	19.3235	2.60473	
1.23	24.1606	10.7924	19.3194	2.50365	
1.24	24.3545	10.8175	19.3153	2.40256	
1.25	24.5484	10.8415	19.3112	2.30146	
1.26	24.7421	10.8646	19.3071	2.20034	
1.27	24.9359	10.8866	19.3029	2.09922	
1.28	25.1296	10.9076	19.2987	1.99807	
1.29	25.3232	10.9275	19.2946	1.89692	
1.3	25.5167	10.9465	19.2904	1.79575	
1.31	25.7103	10.9644	19.2861	1.69456	
1.32	25.9037	10.9813	19.2819	1.59336	
1.33	26.0971	10.9972	19.2776	1.49214	
1.34	26.2905	11.0121	19.2733	1.39091	
1.35	26.4837	11.0259	19.269	1.28966	
1.36	26.677	11.0387	19.2647	1.18838	
1.37	26.8701	11.0505	19.2603	1.08709	
1.38	27.0632	11.0612	19.2559	0.985786	
1.39	27.2563	11.071	19.2515	0.884457	
1.4	27.4492	11.0797	19.247	0.783107	
1.41	27.6422	11.0873	19.2426	0.681736	
1.42	27.835	11.094	19.2381	0.580344	
1.43	28.0278	11.0996	19.2335	0.478929	
1.44	28.2205	11.1042	19.229	0.377491	
1.45	28.4131	11.1077	19.2244	0.27603	
1.46	28.6057	11.1103	19.2197	0.174545	
1.47	28.7982	11.1118	19.2151	0.0730347	
1.48	28.9907	11.1122	19.2104	-0.0285005	
1.49	29.183	11.1116	19.2057	-0.130061	
1.5	29.3753	11.11	19.2009	-0.231649	
1.51	29.5675	11.1074	19.1961	-0.333263	
1.52	29.7597	11.1037	19.1913	-0.434905	
1.53	29.9517	11.0989	19.1864	-0.536575	
1.54	30.1437	11.0932	19.1815	-0.638274	
1.55	30.3356	11.0864	19.1766	-0.740002	
1.56	30.5274	11.0785	19.1716	-0.84176	
1.57	30.7192	11.0696	19.1665	-0.943549	
1.58	30.9108	11.0597	19.1615	-1.04537	
1.59	31.1024	11.0487	19.1564	-1.14722	
1.6	31.2939	11.0367	19.1512	-1.2491	
1.61	31.4853	11.0236	19.146	-1.35102	
1.62	31.6766	11.0095	19.1408	-1.45297	
1.63	31.8678	10.9944	19.1355	-1.55495	
1.64	32.059	10.9782	19.1301	-1.65697	
1.65	32.25	10.9609	19.1248	-1.75903	
1.66	32.441	10.9426	19.1193	-1.86112	
1.67	32.6318	10.9233	19.1139	-1.96324	
1.68	32.8226	10.9029	19.1083	-2.06541	
1.69	33.0133	10.8814	19.1028	-2.16761	
1.7	33.2038	10.8589	19.0971	-2.26984	
1.71	33.3943	10.8353	19.0915	-2.37212	
1.72	33.5846	10.8107	19.0857	-2.47444	
1.73	33.7749	10.785	19.08	-2.5768	
1.74	33.9651	10.7582	19.0741	-2.67919	
1.75	34.1551	10.7304	19.0682	-2.78163	
1.76	34.345	10.7016	19.0623	-2.88411	
1.77	34.5349	10.6716	19.0563	-2.98664	
1.78	34.7246	10.6407	19.0502	-3.0892	
1.79	34.9142	10.6086	19.0441	-3.19181	
1.8	35.1037	10.5755	19.0379	-3.29446	
1.81	35.2931	10.5413	19.0317	-3.39716	
1.82	35.4823	10.506	19.0254	-3.49991	
1.83	35.6715	10.4697	19.019	-3.6027	
1.84	35.8605	10.4323	19.0126	-3.70553	
1.85	36.0494	10.3938	19.0061	-3.80841	
1.86	36.2382	10.3543	18.9996	-3.91135	
1.87	36.4268	10.3137	18.993	-4.01433	
1.88	36.6153	10.272	18.9863	-4.11735	
1.89	36.8037	10.2292	18.9796	-4.22043	
1.9	36.992	10.1854	18.9728	-4.32356	
1.91	37.1801	10.1404	18.9659	-4.42674	
1.92	37.3681	10.0944	18.959	-4.52997	
1.93	37.556	10.0473	18.9519	-4.63326	
1.94	37.7437	9.99915	18.9449	-4.73659	
1.95	37.9313	9.94989	18.9377	-4.83998	
1.96	38.1187	9.89954	18.9305	-4.94342	
1.97	38.306	9.8481	18.9232	-5.04692	
1.98	38.4932	9.79558	18.9158	-5.15047	
1.99	38.6802	9.74196	18.9084	-5.25408	
2	38.867	9.68725	18.9009	-5.35775	
2.01	39.0537	9.63144	18.8933	-5.46147	
2.02	39.2403	9.57454	18.8856	-5.56525	
2.03	39.4267	9.51654	18.8778	-5.66909	
2.04	39.6129	9.45745	18.87	-5.77299	
2.05	39.799	9.39725	18.8621	-5.87695	
2.06	39.9849	9.33595	18.8541	-5.98096	
2.07	40.1707	9.27355	18.8461	-6.08504	
2.08	40.3562	9.21004	18.8379	-6.18918	
2.09	40.5417	9.14543	18.8297	-6.29339	
2.1	40.7269	9.07971	18.8214	-6.39765	
2.11	40.912	9.01288	18.813	-6.50198	
2.12	41.0969	8.94494	18.8045	-6.60637	
2.13	41.2816	8.87588	18.7959	-6.71083	
2.14	41.4662	8.80571	18.7872	-6.81536	
2.15	41.6505	8.73443	18.7785	-6.91995	
2.16	41.8347	8.66202	18.7697	-7.0246	
2.17	42.0187	8.5885	18.7607	-7.12933	
2.18	42.2025	8.51385	18.7517	-7.23412	
2.19	42.3861	8.43809	18.7426	-7.33898	
2.2	42.5696	8.36119	18.7334	-7.44391	
2.21	42.7528	8.28317	18.7241	-7.54891	
2.22	42.9358	8.20402	18.7147	-7.65399	
2.23	43.1187	8.12374	18.7053	-7.75913	
2.24	43.3013	8.04233	18.6957	-7.86434	
2.25	43.4837	7.95978	18.686	-7.96963	
2.26	43.6659	7.8761	18.6762	-8.075	
2.27	43.8479	7.79128	18.6664	-8.18043	
2.28	44.0297	7.70532	18.6564	-8.28594	
2.29	44.2113	7.61822	18.6463	-8.39153	
2.3	44.3927	7.52997	18.6362	-8.49719	
2.31	44.5738	7.44058	18.6259	-8.60293	
2.32	44.7548	7.35004	18.6155	-8.70875	
2.33	44.9355	7.25835	18.605	-8.81465	
2.34	45.1159	7.16551	18.5945	-8.92063	
2.35	45.2962	7.07152	18.5838	-9.02668	
2.36	45.4762	6.97637	18.573	-9.13282	
2.37	45.656	6.88006	18.5621	-9.23904	
2.38	45.8355	6.78259	18.551	-9.34534	
2.39	46.0148	6.68397	18.5399	-9.45172	
2.4	46.1938	6.58417	18.5287	-9.55819	
2.41	46.3726	6.48321	18.5173	-9.66474	
